Perak,Temengor,prk04,prk-26
Perlis,Arau,pls01,pls-0
Perlis,Kangar,pls01,pls-1
Perlis,Padang Besar,pls01,pls-2
Pulau Pinang,Pulau Pinang,png01,png-0
Sabah,Balong,sbh04,sbh-0
Sabah,Bandar Bukit Garam,sbh01,sbh-1
Sabah,Beaufort,sbh09,sbh-2
Sabah,Beluran,sbh02,sbh-3
Sabah,Gunung Kinabalu,sbh06,sbh-4
Sabah,Kalabakan,sbh04,sbh-5
Sabah,Keningau,sbh08,sbh-6
Sabah,Kota Belud,sbh07,sbh-7
Sabah,Kota Kinabalu,sbh07,sbh-8
Sabah,Kota Marudu,sbh05,sbh-9
Sabah,Kuala Penyu,sbh09,sbh-10
Sabah,Kuamut,sbh02,sbh-11
Sabah,Kudat,sbh05,sbh-12
Sabah,Kunak,sbh03,sbh-13
Sabah,Lahad Datu,sbh03,sbh-14
Sabah,Long Pa Sia,sbh09,sbh-15
Sabah,Membakut,sbh09,sbh-16
Sabah,Merotai,sbh04,sbh-17
Sabah,Nabawan,sbh08,sbh-18
Sabah,Papar,sbh07,sbh-19
Sabah,Penampang,sbh07,sbh-20
Sabah,Pensiangan,sbh08,sbh-21
Sabah,Pinangah,sbh02,sbh-22
Sabah,Pitas,sbh05,sbh-23
Sabah,Pulau Banggi,sbh05,sbh-24
Sabah,Ranau,sbh07,sbh-25
Sabah,Sahabat,sbh03,sbh-26
Sabah,Sandakan,sbh01,sbh-27
Sabah,Semawang,sbh01,sbh-28
Sabah,Semporna,sbh03,sbh-29
Sabah,Silabukan,sbh03,sbh-30
Sabah,Sipitang,sbh09,sbh-31
Sabah,Tambisan,sbh01,sbh-32
Sabah,Tambunan,sbh08,sbh-33
Sabah,Tawau,sbh04,sbh-34
Sabah,Telupit,sbh02,sbh-35
Sabah,Temanggong,sbh01,sbh-36
Sabah,Tenom,sbh09,sbh-37
Sabah,Terusan,sbh02,sbh-38
Sabah,Tuaran,sbh07,sbh-39
Sabah,Tungku,sbh03,sbh-40
Sabah,Weston,sbh09,sbh-41
Sarawak,Bau,swk08,swk-0
Sarawak,Bekenu,swk02,swk-1
Sarawak,Belaga,swk02,swk-2
Sarawak,Belawai,swk05,swk-3
Sarawak,Balingian,swk03,swk-4
Sarawak,Betong,swk06,swk-5
Sarawak,Bintulu,swk03,swk-6
Sarawak,Bintangor,swk05,swk-7
Sarawak,Dalat,swk04,swk-8
Sarawak,Daro,swk05,swk-9
Sarawak,Debak,swk06,swk-10
Sarawak,Engkelili,swk06,swk-11
Sarawak,Igan,swk04,swk-12
Sarawak,Julau,swk05,swk-13
Sarawak,Kabong,swk06,swk-14
Sarawak,Kanowit,swk04,swk-15
Sarawak,Kapit,swk03,swk-16
Sarawak,Kuching,swk08,swk-17
Sarawak,Lawas,swk01,swk-18
Sarawak,Limbang,swk01,swk-19
Sarawak,Lingga,swk06,swk-20
Sarawak,Lundu,swk08,swk-21
Sarawak,Marudi,swk02,swk-22
Sarawak,Matu,swk05,swk-23
Sarawak,Meludam,swk07,swk-24
Sarawak,Miri,swk02,swk-25
Sarawak,Niah,swk02,swk-26
Sarawak,Oya,swk04,swk-27
Sarawak,Pusa,swk06,swk-28
Sarawak,Rajang,swk05,swk-29
Sarawak,Roban,swk06,swk-30
Sarawak,Samarahan,swk07,swk-31
Sarawak,Saratok,swk06,swk-32
Sarawak,Sarikei,swk05,swk-33
Sarawak,Sebauh,swk03,swk-34
Sarawak,Sebuyau,swk07,swk-35
Sarawak,Sematan,swk08,swk-36
Sarawak,Serian,swk07,swk-37
Sarawak,Sibu,swk04,swk-38
Sarawak,Sibuti,swk02,swk-39
Sarawak,Simunjan,swk07,swk-40
Sarawak,Song,swk03,swk-41
Sarawak,Spaoh,swk06,swk-42
Sarawak,Sri Aman,swk06,swk-43
Sarawak,Sundar,swk01,swk-44
Sarawak,Tatau,swk03,swk-45
Sarawak,Terusan,swk01,swk-46
Selangor,Gombak,sgr01,sgr-0
Selangor,Hulu Langat,sgr01,sgr-1
Selangor,Hulu Selangor,sgr01,sgr-2
Selangor,Klang,sgr02,sgr-3
Selangor,Kuala Langat,sgr02,sgr-4
Selangor,Kuala Selangor,sgr02,sgr-5
Selangor,Petaling,sgr01,sgr-6
Selangor,Rawang,sgr01,sgr-7
Selangor,Sabak Bernam,sgr02,sgr-8
Selangor,Sepang,sgr01,sgr-9
Selangor,Shah Alam,sgr01,sgr-10
Terengganu,Besut,trg02,trg-0
Terengganu,Dungun,trg04,trg-1
Terengganu,Hulu Terengganu,trg03,trg-2
Terengganu,Kemaman,trg04,trg-3
Terengganu,Kuala Terengganu,trg01,trg-4
Terengganu,Marang,trg01,trg-5
Terengganu,Setiu,trg02,trg-6
Wilayah Persekutuan,Kuala Lumpur,sgr03,wlp-0
Wilayah Persekutuan,Labuan,wly02,wlp-1
Wilayah Persekutuan,Putrajaya,sgr04,wlp-2
Singapore,Singapore,sgp01,sgp-0
